Site,Topic,Polarity,Comment,Article URL
Deseret,Business,0.5093,"Honestly, SLC and Sundance are both B-list venues…end of story!  Denver/Boulder is much more cosmopolitan and trendy than any corner of Utah.",https://www.deseret.com/utah/2025/04/10/sundance-used-politics-as-convenient-excuse-to-leave-utah-mayor-jenny-wilson-says/
Deseret,Business,-0.5423,"A lot of people suffer from dementia as they age",https://www.deseret.com/business/2025/04/09/china-donald-trump-trade-tariffs-pause-trade-war-eu-import-levies-reciprocal-tariffs/
Deseret,Politics,-0.9773,"Due process will take years for each illegal alien who is detained as each would be entitled to a full-blown trial. With all of the processes involved in that it could take up to a year before they even have the trial to give the attorneys time to file a litany of pre-trial motions as we often see in connection with criminal trials in the media; think the Idaho murders. When the trial finally occurs the government would have the burden to prove beyond a reasonable doubt that the alien was here illegally or was not justified to stay under sanctuary law. The government would have the same burden of proof for each of these trials as in a criminal court. The government would be very hard-pressed to EVER win these cases due to this high burden placed upon it via “due process”. In the unlikely event that the government prevails against the alien then the illegal alien would have the right to appeal to many different levels of appellate courts before eventually after many years reaching the Supreme Court to request cert. Each individual deportation would literally take years. Imagine how the federal court system would be clogged up with millions of people going through this process. It would never be accomplished in our lifetime. Obviously, this process would never ever work. Though I am totally in favor of what the current administration is trying to do, deporting the millions of illegal aliens from this country will never ever ever work because of “due process”.",https://www.deseret.com/politics/2025/04/07/supreme-court-alien-enemies-act/
Deseret,Politics,-0.661,"Considering the group you're using as a hypothetical is still here, still free, and still causing trouble, your argument falls apart. Also, I wasn't aware saying 'stop killing Palestinians' was anti-Semetic. ",https://www.deseret.com/u-s-world/2025/04/11/court-allows-deportation-of-columbia-student-linked-to-anti-israel-rallies/
Deseret,Politics,-0.1721,"This topic goes far beyond podcasts.  Ballot initiatives fall into the same category. How many signers are ""experts"" who  have studied the ballot initiative and how many signers have little or no idea of what is being proposed?Then, as the article implied, who defines the ""expert""?  Climate change ""experts"" have had their reputations ruined when the money trail was exposed.  In other words, some ""rented"" their ""findings"".  As the article pointed out, COVID is another example of ""experts"" being anything but experts.Even when a real expert has researched deeply, what keeps media from dismissing him because his findings don't fit their preferred agenda?Lies are being told so often by so many people, including journalists who should honor truth no matter the personal cost, that the public distrusts all news, even when it is true.We were instructed to judge a prophet ""by their fruits"" in Matthew 7; however, in a fast changing world, putting an expert to the same test and waiting to see his ""fruits"" may be too long to wait. Much disinformation can be published in a single news cycle.",https://www.deseret.com/politics/2025/04/11/what-was-said-on-the-joe-rogan-dave-smith-douglas-murray-podcast/
Deseret,Politics,0.3905,"I believe the radical left took things so far with our culture, society, illegal immigration, and radicalism over the yrs that is what brought us Trump. That was the mistake. Now radical right are taking things so far. It is time that we stopped all the radicalization in our country. Radicalization is the evil - whether it is right or left. We need to get rid of both parties as they have both fueled this and used this to get in more radicalized left or radicalized right leaders in the WH, Congress, governorships, city councils, and so many other places. We have also let the drug cartels infiltrate our govt across the country. We have to push the country and politics back to a more ethical, centrist, sane, and law- abiding place so we do not destroy what so many sacrificed to give us as a country and fought and died to save. We owe it to them if nothing else to not let all of that get thrown away. We need to get rid of birthright citizenship and be far more selective in who we allow in the country so it is people helping to build a strong and successful people and not people tearing it to pieces and take it down.  We also have way too many disloyal Americans that something needs to be done about.They are put a knife in the back of America and their fellow American citizens with what they are doing illegally or unethically or out of greed. ",https://www.deseret.com/u-s-world/2025/04/11/court-allows-deportation-of-columbia-student-linked-to-anti-israel-rallies/
Deseret,Politics,-0.5118,"The court did it's job. One less Illegal gang member in the US.",https://www.deseret.com/politics/2025/04/07/us-supreme-court-temporarily-pauses-return-maryland-deportee/
Deseret,Politics,0.3818,"And basic human rights. How does a government protect them without it? It doesn't. ",https://www.deseret.com/politics/2025/04/11/us-supreme-court-orders-trump-administration-return-el-salvador-deportee/
Deseret,Politics,0.6597,"Dear sir or ma’am. I read your entire post. Can you tell me what you’re trying to accomplish?",https://www.deseret.com/politics/2025/04/11/trump-holds-influence-over-congress/
Deseret,Politics,-0.0516,"Care to name a few of these “premier” American drugs made in China?  It seems to me that it is mainly old, generic drugs that can no longer make much money here.  I can think of no branded Chinese pharmaceutical companies that have any presence in the U.S. market. ",https://www.deseret.com/politics/2025/04/09/trump-announces-pharmaceutical-tariffs/
Deseret,Politics,-0.4344,"I myself I could not believe Rogan gave his support to Trump he should know by now should have learned of the stupid antics from Trumps first administration !!!! I bet Rohan is second guessing his choice by now !!!!!!!",https://www.deseret.com/politics/2025/04/11/what-was-said-on-the-joe-rogan-dave-smith-douglas-murray-podcast/
Deseret,Politics,0.4391,"The right has spun the SCOTUS rulings. They purposely omitted the part where SCOTUS was very clear about due process.",https://www.deseret.com/politics/2025/04/11/us-supreme-court-orders-trump-administration-return-el-salvador-deportee/
Deseret,Politics,0.3182,"Pass a tissue please",https://www.deseret.com/politics/2025/04/08/supreme-court-ruling-probationary-employees/
Deseret,Politics,0.8807,"Watched the podcast and it was fun watching Murray run laps around Rogan and Smith.He was clearly on a higher level of common sense and intellect than the comedians. ",https://www.deseret.com/politics/2025/04/11/what-was-said-on-the-joe-rogan-dave-smith-douglas-murray-podcast/
Deseret,Politics,-0.4724,"no one tell Emophiliac about January 6th!!! ",https://www.deseret.com/politics/2025/04/11/what-was-said-on-the-joe-rogan-dave-smith-douglas-murray-podcast/
Deseret,Politics,0.9268,"That’s great, but you don’t get to decide what everyone else is ok paying. Teachers can get a substantial amount of their loans forgiven if they work in underserved or rural areas. Same for nurses. I don’t know if first responders have the same programs in place. But most first responders don’t go to college for 4 years  to get the degree they have to be first responders. So that’s not really a great point you’re making. Providing student loan relief is absolutely a tax on those who don’t benefit from it but pay their fair share of taxes. Where do you think that money comes from? The government doesn’t have infinity plus one money, so they either print more which devalues your assets, or they take more from you at some point. If you’ve paid your student loans then you get to pay twice, once for yourself and then again when your taxes pay for someone else’s. So was that a unilateral levy of taxes? No, because of blind political bias. ",https://www.deseret.com/politics/2025/04/07/white-house-threaten-veto-over-tariffs/
Deseret,Politics,0.7964,"You are sounding exactly like a MSNBC talk show host today Phinea.. Hilarious comment.   Thanks,",https://www.deseret.com/politics/2025/04/08/hunter-biden-gives-up-law-license-burisma-ties-come-to-light/
Deseret,Politics,0.5267,"Who are these people you speak of? Trump approval is underwater and he is underwater on every issue. “The People” want nothing to do with Trump. ",https://www.deseret.com/politics/2025/04/08/trump-tries-to-save-senate-budget-plan/
Deseret,Politics,0.0,"Where do you get these made up numbers from? China is at 33% and US at 36%",https://www.deseret.com/politics/2025/04/08/trump-tries-to-save-senate-budget-plan/
Deseret,Politics,0.25,"Buckley, Gore Vidal, Best of Enemies (TV debates); many writers say 'it all went down hill after that.' Buckley father of 10 children &amp; a conservative activist voice, before far-right radio and Fox TV took over that movement and empire.",https://www.deseret.com/politics/2025/04/11/william-f-buckley-conservatism-biography-yale/
Deseret,Politics,0.8074,"The way to support Canada and to protest Trump's actions is pretty simple.You do not buy American. You do not make a large purchase of an American product. Whenever you have an option to buy American or to buy from a Country that we have targeted, buy from that Country. Invest in non US markets.We are well down this road. We are forced into making a decision.Choose integrity, ethics and values and buy foreign. We all do that, we have power to reverse this.",https://www.deseret.com/politics/2025/04/06/utah-governor-spencer-cox-leads-trade-mission-to-canada-amid-donald-trump-tariff-trade-war/
